SampleID,sigma_model,tau2,posterior_density,chi2_sigma_min_at_tau2
EDTRPAS1-35,reported,130.50786078412688,5.5529077891163e-16,87.17704010009766
EDTRPAS1-35,reported,133.6759679966996,6.236174908168526e-16,86.96434020996094
EDTRPAS1-35,reported,136.92098171321803,7.140247921567306e-16,86.68441772460938
EDTRPAS1-35,reported,140.24476885609135,8.248635866370405e-16,86.37806701660156
EDTRPAS1-35,reported,143.64924166768324,9.526452887131545e-16,86.07481384277344
EDTRPAS1-35,reported,147.13635881046415,1.092679844838339e-15,85.78701782226562
EDTRPAS1-35,reported,150.70812649386957,1.2403562309454646e-15,85.52198791503906
EDTRPAS1-35,reported,154.36659962851317,1.3925373642777393e-15,85.2811279296875
EDTRPAS1-35,reported,158.11388300841898,1.550705784481519e-15,85.05744934082031
EDTRPAS1-35,reported,161.95213252195154,1.721562868063627e-15,84.84089660644531
EDTRPAS1-35,reported,165.88355639214276,1.919503173564282e-15,84.61663818359375
EDTRPAS1-35,reported,169.91041644712791,2.1718887872735158e-15,84.36276245117188
EDTRPAS1-35,reported,174.03502942142052,2.516503485563521e-15,84.0613784790039
EDTRPAS1-35,reported,178.25976828877745,3.0145750394005725e-15,83.69297790527344
EDTRPAS1-35,reported,182.5870636274189,3.759793726572766e-15,83.24283599853516
EDTRPAS1-35,reported,187.01940501838925,4.902293536528634e-15,82.70338439941406
EDTRPAS1-35,reported,191.55934247786433,6.6796839304164205e-15,82.07505798339844
EDTRPAS1-35,reported,196.2094879242268,9.46520224659074e-15,81.36759948730469
EDTRPAS1-35,reported,200.97251668075629,1.3805322408840272e-14,80.6021728515625
EDTRPAS1-35,reported,205.85116901479742,2.044007556637894e-14,79.8071517944336
EDTRPAS1-35,reported,210.84825171429105,3.018393185029834e-14,79.01809692382812
EDTRPAS1-35,reported,215.9666397025772,4.364369290325159e-14,78.2724838256836
EDTRPAS1-35,reported,221.2092776923959,6.068419494485531e-14,77.60599517822266
EDTRPAS1-35,reported,226.57918188004095,7.979574788564759e-14,77.05325317382812
EDTRPAS1-35,reported,232.07944168063906,9.806527405871125e-14,76.63682556152344
EDTRPAS1-35,reported,237.71322150555272,1.1184832626364462e-13,76.37128448486328
EDTRPAS1-35,reported,243.48376258293155,1.1829793184873228e-13,76.25828552246094
EDTRPAS1-35,reported,249.39438482245532,1.1663188968098266e-13,76.28701782226562
EDTRPAS1-35,reported,255.44848872534627,1.0860600015665002e-13,76.43080139160156
EDTRPAS1-35,reported,261.6495573407475,9.725216557859818e-14,76.65350341796875
EDTRPAS1-35,reported,268.00115826958955,8.580926326865332e-14,76.90611267089844
EDTRPAS1-35,reported,274.50694571710704,7.674081722748096e-14,77.13169860839844
EDTRPAS1-35,reported,281.17066259517463,7.173071315792583e-14,77.26782989501953
EDTRPAS1-35,reported,287.99614267568126,7.227288223012557e-14,77.25260925292969
EDTRPAS1-35,reported,294.9873127961781,8.073314073379871e-14,77.02894592285156
