SampleID,sigma_model,tau2,posterior_density,chi2_sigma_min_at_tau2
EDTRPAS1-41,inversion,121.15276586285887,0.009270789471673176,4.691686630249023
EDTRPAS1-41,inversion,124.0937760751719,0.009280904725455938,4.673177242279053
EDTRPAS1-41,inversion,127.10617996147457,0.009289567017819798,4.657902240753174
EDTRPAS1-41,inversion,130.19171061900778,0.009296994647495447,4.64528226852417
EDTRPAS1-41,inversion,133.35214321633242,0.009303249801417533,4.634850025177002
EDTRPAS1-41,inversion,136.58929601461872,0.009308530038466026,4.626223564147949
EDTRPAS1-41,inversion,139.90503141372932,0.009312974790902815,4.619083404541016
EDTRPAS1-41,inversion,143.30125702369637,0.00931672300349318,4.613162517547607
EDTRPAS1-41,inversion,146.77992676220697,0.009319890284144903,4.608251094818115
EDTRPAS1-41,inversion,150.34304197873345,0.009322556239197049,4.60417366027832
EDTRPAS1-41,inversion,153.99265260594927,0.009324811882296101,4.60078763961792
EDTRPAS1-41,inversion,157.7308583390972,0.00932667798601424,4.5979814529418945
EDTRPAS1-41,inversion,161.55980984398738,0.00932822255995444,4.595658302307129
EDTRPAS1-41,inversion,165.48170999431815,0.009329407415628202,4.593751907348633
EDTRPAS1-41,inversion,169.49881513903458,0.009330240070942736,4.592207431793213
EDTRPAS1-41,inversion,173.6134364004524,0.009330696119617411,4.590978622436523
EDTRPAS1-41,inversion,177.82794100389225,0.009330775251851112,4.590029239654541
EDTRPAS1-41,inversion,182.14475363959448,0.009330444146718747,4.58933162689209
EDTRPAS1-41,inversion,186.56635785769126,0.009329706269765717,4.588855743408203
EDTRPAS1-41,inversion,191.09529749704396,0.009328540491441092,4.588582515716553
EDTRPAS1-41,inversion,195.73417814876615,0.009327025205451377,4.588476657867432
EDTRPAS1-41,inversion,200.48566865527133,0.009325232398258337,4.58851432800293
EDTRPAS1-41,inversion,205.35250264571462,0.009323232973740738,4.588658809661865
EDTRPAS1-41,inversion,210.3374801087034,0.009321121585817087,4.588878631591797
EDTRPAS1-41,inversion,215.44346900318828,0.009319047658299384,4.589136123657227
EDTRPAS1-41,inversion,220.67340690845913,0.00931712117769863,4.589396953582764
EDTRPAS1-41,inversion,226.030302714192,0.009315484150061575,4.589625835418701
EDTRPAS1-41,inversion,231.5172383515274,0.009314224241739194,4.589799404144287
EDTRPAS1-41,inversion,237.13737056616563,0.009313412988246186,4.589897632598877
EDTRPAS1-41,inversion,242.8939327345078,0.009313069968544693,4.589911937713623
EDTRPAS1-41,inversion,248.79023672388362,0.00931318455881514,4.589846134185791
EDTRPAS1-41,inversion,254.82967479793467,0.009313623764276628,4.589711666107178
EDTRPAS1-41,inversion,261.0157215682535,0.009314361430646343,4.58953332901001
EDTRPAS1-41,inversion,267.3519359933992,0.009315197125014265,4.589335918426514
EDTRPAS1-41,inversion,273.84196342643605,0.009315929867420986,4.589162826538086
EDTRPAS1-41,inversion,280.48953771218277,0.009316429331217985,4.589048385620117
EDTRPAS1-41,inversion,287.29848333536654,0.00931645479110174,4.589035987854004
EDTRPAS1-41,inversion,294.27271762092806,0.009315826443791041,4.589158535003662
EDTRPAS1-41,inversion,301.4162529877392,0.009314411823436817,4.589453220367432
EDTRPAS1-41,inversion,308.73319925702634,0.009312068278870924,4.589942932128906
EDTRPAS1-41,inversion,316.22776601683796,0.00930871987036517,4.590649604797363
EDTRPAS1-41,inversion,323.90426504390314,0.009304338754587822,4.5915751457214355
EDTRPAS1-41,inversion,331.7671127842856,0.009298952958289376,4.592718124389648
EDTRPAS1-41,inversion,339.82083289425617,0.009292641374940411,4.594052791595459
EDTRPAS1-41,inversion,348.0700588428411,0.009285567017581993,4.595554351806641
EDTRPAS1-41,inversion,356.51953657755496,0.009277930519900144,4.5971760749816895
EDTRPAS1-41,inversion,365.17412725483786,0.009269974497732189,4.598865509033203
EDTRPAS1-41,inversion,374.0388100367785,0.009261952748171124,4.60057258605957
EDTRPAS1-41,inversion,383.1186849557287,0.009254128256367698,4.602239608764648
EDTRPAS1-41,inversion,392.4189758484536,0.00924673614869217,4.60381555557251
EDTRPAS1-41,inversion,401.9450333615123,0.009239968935624097,4.605259895324707
EDTRPAS1-41,inversion,411.7023380295949,0.009233961689348327,4.606543064117432
EDTRPAS1-41,inversion,421.69650342858216,0.009228789673763227,4.6076483726501465
EDTRPAS1-41,inversion,431.93327940515445,0.009224470464212136,4.608572006225586
EDTRPAS1-41,inversion,442.41855538479183,0.00922097695390761,4.609319686889648
EDTRPAS1-41,inversion,453.15836376008156,0.009218239446869668,4.609905242919922
EDTRPAS1-41,inversion,464.1588833612782,0.009216168809046583,4.610348701477051
EDTRPAS1-41,inversion,475.4264430111055,0.009214664165031597,4.610671043395996
EDTRPAS1-41,inversion,486.96752516586315,0.009213627675153073,4.6108927726745605
EDTRPAS1-41,inversion,498.7887696449107,0.009212961831261938,4.611035346984863
EDTRPAS1-41,inversion,510.8969774506926,0.00917004931876512,4.620250225067139
EDTRPAS1-41,inversion,523.299114681495,0.009159870260442942,4.622443199157715
EDTRPAS1-41,inversion,536.0023165391792,0.009148338021001429,4.624930381774902
EDTRPAS1-41,inversion,549.0138914342142,0.009135420738723745,4.627720355987549
EDTRPAS1-41,inversion,562.3413251903493,0.009121150544644336,4.630807399749756
