SampleID,sigma_model,tau2,posterior_density,chi2_sigma_min_at_tau2
EDTRPAS1-35,marginalised,73.38996338110347,5.174147303292329e-05,105.32555389404297
EDTRPAS1-35,marginalised,75.17152098936673,0.0015786789389916416,19.489267349243164
EDTRPAS1-35,marginalised,76.99632630297462,0.010547718571499661,5.176108360290527
EDTRPAS1-35,marginalised,78.86542916954859,0.022343585875841787,2.8781869411468506
EDTRPAS1-35,marginalised,80.77990492199369,0.017628418107838793,3.1631298065185547
EDTRPAS1-35,marginalised,82.74085499715908,0.012038227667180337,3.900078773498535
EDTRPAS1-35,marginalised,84.74940756951734,0.009015373132580395,4.603240013122559
EDTRPAS1-35,marginalised,86.8067182002262,0.007431530428013001,5.093686103820801
EDTRPAS1-35,marginalised,88.91397050194611,0.006584315615102375,5.4766387939453125
EDTRPAS1-35,marginalised,91.07237681979724,0.006097646884771865,5.755753993988037
EDTRPAS1-35,marginalised,93.28317892884563,0.005814695309630212,5.9057183265686035
EDTRPAS1-35,marginalised,95.54764874852205,0.00565262837918368,5.92521858215332
EDTRPAS1-35,marginalised,97.86708907438297,0.005561244319969876,5.968967437744141
EDTRPAS1-35,marginalised,100.24283432763565,0.005510903755514463,6.012624263763428
EDTRPAS1-35,marginalised,102.67625132285731,0.005484147443327399,6.050512313842773
EDTRPAS1-35,marginalised,105.16874005435169,0.0054707036167030805,6.082870006561279
EDTRPAS1-35,marginalised,107.72173450159414,0.005464587778952879,6.111176490783691
EDTRPAS1-35,marginalised,110.33670345422946,0.005462382191557028,6.136709690093994
EDTRPAS1-35,marginalised,113.015151357096,0.005462184919321432,6.1602559089660645
EDTRPAS1-35,marginalised,115.75861917576368,0.005462963010520618,6.157041549682617
EDTRPAS1-35,marginalised,118.5686852830828,0.005464174606331336,6.1329827308654785
EDTRPAS1-35,marginalised,121.44696636725389,0.005465538065602306,6.112736225128174
EDTRPAS1-35,marginalised,124.3951183619418,0.005466942677558719,6.095667362213135
EDTRPAS1-35,marginalised,127.41483739896732,0.005468304340106009,6.08126163482666
EDTRPAS1-35,marginalised,130.50786078412688,0.005469597480462184,6.069084167480469
EDTRPAS1-35,marginalised,133.6759679966996,0.005470809067866465,6.058794975280762
EDTRPAS1-35,marginalised,136.92098171321803,0.005471928145945077,6.050090312957764
EDTRPAS1-35,marginalised,140.24476885609135,0.0054729439066200855,6.042726993560791
EDTRPAS1-35,marginalised,143.64924166768324,0.005473857187034095,6.036508083343506
EDTRPAS1-35,marginalised,147.13635881046415,0.0054746602557162,6.0312581062316895
EDTRPAS1-35,marginalised,150.70812649386957,0.005475371039988795,6.026827812194824
EDTRPAS1-35,marginalised,154.36659962851317,0.005475986706812063,6.023102283477783
EDTRPAS1-35,marginalised,158.11388300841898,0.005476531289150773,6.019960880279541
EDTRPAS1-35,marginalised,161.95213252195154,0.0054770098814520525,6.017312526702881
EDTRPAS1-35,marginalised,165.88355639214276,0.005477454255990114,6.015071392059326
EDTRPAS1-35,marginalised,169.91041644712791,0.00547788235007087,6.013162136077881
EDTRPAS1-35,marginalised,174.03502942142052,0.0054783264906127106,6.011514663696289
EDTRPAS1-35,marginalised,178.25976828877745,0.005478791194247034,6.010075569152832
EDTRPAS1-35,marginalised,182.5870636274189,0.005479303478582655,6.008796215057373
EDTRPAS1-35,marginalised,187.01940501838925,0.0054798745910460845,6.007635116577148
EDTRPAS1-35,marginalised,191.55934247786433,0.005480505100404194,6.006565570831299
EDTRPAS1-35,marginalised,196.2094879242268,0.0054811869613915825,6.005570888519287
EDTRPAS1-35,marginalised,200.97251668075629,0.0054819124665075325,6.004644393920898
EDTRPAS1-35,marginalised,205.85116901479742,0.005482654997664222,6.003780364990234
EDTRPAS1-35,marginalised,210.84825171429105,0.00548338097513803,6.002988338470459
EDTRPAS1-35,marginalised,215.9666397025772,0.005484069882721691,6.002281665802002
EDTRPAS1-35,marginalised,221.2092776923959,0.005484679376901654,6.001673698425293
EDTRPAS1-35,marginalised,226.57918188004095,0.005485187254424208,6.001171588897705
EDTRPAS1-35,marginalised,232.07944168063906,0.005485570563492767,6.000784397125244
EDTRPAS1-35,marginalised,237.71322150555272,0.0054858154090542946,6.000521659851074
EDTRPAS1-35,marginalised,243.48376258293155,0.005485925838409707,6.000373363494873
EDTRPAS1-35,marginalised,249.39438482245532,0.005485910415191298,6.000333309173584
EDTRPAS1-35,marginalised,255.44848872534627,0.005485783431649805,6.000377178192139
EDTRPAS1-35,marginalised,261.6495573407475,0.005485596059091933,6.000478267669678
EDTRPAS1-35,marginalised,268.00115826958955,0.005485376660545427,6.000609397888184
EDTRPAS1-35,marginalised,274.50694571710704,0.005485177261215219,6.000733375549316
EDTRPAS1-35,marginalised,281.17066259517463,0.005485062822968783,6.000799179077148
EDTRPAS1-35,marginalised,287.99614267568126,0.00548507699534558,6.000778675079346
EDTRPAS1-35,marginalised,294.9873127961781,0.005485275156503188,6.00062894821167
EDTRPAS1-35,marginalised,302.14819511906643,0.005485696311602225,6.000321388244629
EDTRPAS1-35,marginalised,309.48290944563036,0.0054863803201602385,5.999836444854736
EDTRPAS1-35,marginalised,316.9956755862423,0.005487320282461857,5.999163627624512
EDTRPAS1-35,marginalised,324.69081578810557,0.005488513146040955,5.998309135437012
EDTRPAS1-35,marginalised,332.5727572219317,0.0054899415385251836,5.997291564941406
EDTRPAS1-35,marginalised,340.6460345289807,0.005491553384633967,5.996145248413086
EDTRPAS1-35,marginalised,348.9152924299333,0.005493294407357726,5.994907855987549
EDTRPAS1-35,marginalised,357.38528839709295,0.0054951054319965385,5.9936203956604
EDTRPAS1-35,marginalised,366.06089539145637,0.005496908677753911,5.992336273193359
EDTRPAS1-35,marginalised,374.9471046662279,0.0054986557729354985,5.99109411239624
EDTRPAS1-35,marginalised,384.0490286383877,0.0055002922198031864,5.989931106567383
EDTRPAS1-35,marginalised,393.37190382996977,0.005501780022947139,5.988873481750488
EDTRPAS1-35,marginalised,402.9210938807411,0.005503095076300719,5.987937927246094
EDTRPAS1-35,marginalised,412.70209263400915,0.0055042254043268955,5.9871344566345215
EDTRPAS1-35,marginalised,422.7205272973462,0.005505171560654656,5.986461639404297
EDTRPAS1-35,marginalised,432.9821616800328,0.005505942478143316,5.985913276672363
EDTRPAS1-35,marginalised,443.49289950909565,0.005506554417753649,5.985477924346924
EDTRPAS1-35,marginalised,454.2587878258437,0.005507024795381617,5.985142707824707
EDTRPAS1-35,marginalised,465.28602046484946,0.005507375895440381,5.984893798828125
EDTRPAS1-35,marginalised,476.5809416173939,0.005507627633590031,5.984714508056641
EDTRPAS1-35,marginalised,488.15004948140387,0.0055077996548341095,5.984591960906982
EDTRPAS1-35,marginalised,499.99999999999983,0.0055079081835761705,5.9845147132873535
EDTRPAS1-35,marginalised,512.1376106907965,0.005514763848790383,5.9796319007873535
EDTRPAS1-35,marginalised,524.5698645681549,0.005516193608997208,5.978611946105957
EDTRPAS1-35,marginalised,537.3039141606589,0.005517735764803443,5.977510929107666
EDTRPAS1-35,marginalised,550.347085626105,0.0055193694581148174,5.976344108581543
EDTRPAS1-35,marginalised,563.7068829663924,0.005521065124399342,5.975131034851074
EDTRPAS1-35,marginalised,577.390992344729,0.005522789773654782,5.97389554977417
EDTRPAS1-35,marginalised,591.4072865076347,0.005524509853904666,5.972661018371582
EDTRPAS1-35,marginalised,605.763829314294,0.0055261944857333675,5.971449375152588
EDTRPAS1-35,marginalised,620.4688803758602,0.005527816953311603,5.970279216766357
EDTRPAS1-35,marginalised,635.5308998073724,0.005529356604190088,5.969165325164795
EDTRPAS1-35,marginalised,650.958553095039,0.00553079888807883,5.968117713928223
EDTRPAS1-35,marginalised,666.7607160816622,0.005532133188277888,5.967144012451172
EDTRPAS1-35,marginalised,682.9464800730931,0.005533352683579775,5.966248512268066
EDTRPAS1-35,marginalised,699.5251570686473,0.005534451961027299,5.96543550491333
EDTRPAS1-35,marginalised,716.5062851184813,0.005535427741540944,5.964705944061279
EDTRPAS1-35,marginalised,733.8996338110348,0.005536273892210476,5.964067459106445
EDTRPAS1-35,marginalised,751.7152098936674,0.00553699063718754,5.9635162353515625
EDTRPAS1-35,marginalised,769.9632630297457,0.00553757559558496,5.963055610656738
EDTRPAS1-35,marginalised,788.6542916954868,0.0055380285358359906,5.962686061859131
EDTRPAS1-35,marginalised,807.799049219937,0.005538352775241727,5.962405204772949
EDTRPAS1-35,marginalised,827.4085499715909,0.00553855241974821,5.962209224700928
EDTRPAS1-35,marginalised,847.4940756951737,0.005538630232419057,5.962100028991699
EDTRPAS1-35,marginalised,868.0671820022613,0.0055385945263094335,5.9620680809021
EDTRPAS1-35,marginalised,889.1397050194621,0.005538449663423064,5.962111473083496
EDTRPAS1-35,marginalised,910.7237681979726,0.00553819846797657,5.962227821350098
EDTRPAS1-35,marginalised,932.8317892884564,0.005537841349710768,5.962417125701904
EDTRPAS1-35,marginalised,955.4764874852208,0.005537376606110276,5.962679862976074
EDTRPAS1-35,marginalised,978.67089074383,0.005536800169502421,5.963018894195557
EDTRPAS1-35,marginalised,1002.4283432763567,0.005536104823256854,5.963438510894775
EDTRPAS1-35,marginalised,1026.7625132285732,0.005535284165959164,5.963943004608154
EDTRPAS1-35,marginalised,1051.6874005435163,0.0055343295246876225,5.964538097381592
EDTRPAS1-35,marginalised,1077.2173450159426,0.005533232642475567,5.9652299880981445
EDTRPAS1-35,marginalised,1103.3670345422947,0.005531984094125329,5.966024398803711
EDTRPAS1-35,marginalised,1130.1515135709603,0.005530574797634994,5.966928482055664
EDTRPAS1-35,marginalised,1157.5861917576372,0.0055289947748793635,5.9679484367370605
EDTRPAS1-35,marginalised,1185.6868528308273,0.005527232395524336,5.96909236907959
EDTRPAS1-35,marginalised,1214.4696636725403,0.005525274776289521,5.970369338989258
EDTRPAS1-35,marginalised,1243.9511836194183,0.005523108531298008,5.9717888832092285
