decimal_year,H3_31to29_100to95,H3_31to29_105to100,H3_33to31_100to95,H3_33to31_105to100,H3_35to33_100to95,SF6_NH_pptv,C14_NHZone2_pmC
-12790,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,125.59088990593847
-12800,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,125.66489248020223
-12810,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,125.73829394913794
-12820,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,125.81228596992669
-12830,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,125.8862728934104
-12840,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,125.9758134480927
-12850,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,126.06538632895818
-12860,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,126.17118788720458
-12870,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,126.27646028136618
-12880,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,126.3824039881966
-12890,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,126.50347035164118
-12900,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,126.62524740932204
-12910,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,126.73144277054928
-12920,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,126.85281560724981
-12930,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,126.95917239431694
-12940,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,127.06560080065539
-12950,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,127.17149441049263
-12960,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,127.27806537394014
-12970,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,127.38470800824653
-12980,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,127.47498910213884
-12990,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,127.58175523920497
-13000,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,127.68859307496146
-13010,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,127.77962050356689
-13020,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,127.87068121724003
-13030,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,127.96177516319405
-13040,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.05290228846548
-13050,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.12810338149316
-13060,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.21927738862985
-13070,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.29448657560403
-13080,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.36968997693313
-13090,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.4294676919706
-13100,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.4885845064582
-13110,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.53219914288468
-13120,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.55963624357287
-13130,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.570837100188
-13140,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.5663633953585
-13150,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.54615838976355
-13160,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.52571610886855
-13170,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.48884349395846
-13180,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.43672828603624
-13190,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.41613784356264
-13200,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.37968305187442
-13210,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.3748681670425
-13220,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.38677085408636
-13230,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.39788694782393
-13240,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.42517206281997
-13250,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.43661398311232
-13260,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.44852505308305
-13270,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.4596464167659
-13280,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.47123764499088
-13290,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.46687134131082
-13300,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.47812275189685
-13310,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.48984660953116
-13320,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.4849216029356
-13330,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.46455737326167
-13340,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.45984882678096
-13350,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.43966470487288
-13360,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.41924351427494
-13370,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.3985847106568
-13380,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.4102671890884
-13390,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.4217898320765
-13400,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.44916123422468
-13410,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.50846749938648
-13420,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.56772914389703
-13430,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.65972306399266
-13440,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.73502120537265
-13450,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.84252537310942
-13460,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,128.93462058871498
-13470,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,129.02610417830158
-13480,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,129.13443159573407
-13490,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,129.22600060629003
-13500,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,129.33445408051014
-13510,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,129.42610838908496
-13520,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,129.5346878951747
-13530,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,129.64334063122175
-13540,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,129.75141531828774
-13550,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,129.86021378043898
-13560,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,129.98475452039213
-13570,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,130.1100601586763
-13580,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,130.23482424327887
-13590,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,130.3439737746728
-13600,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,130.43679569354424
-13610,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,130.51323046164507
-13620,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,130.57387602711373
-13630,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,130.6015558585542
-13640,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,130.64559198430197
-13650,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,130.69020339111017
-13660,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,130.7340705651556
-13670,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,130.77851408014556
-13680,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,130.83877175383645
-13690,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,130.89964692026925
-13700,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,130.9598137373647
-13710,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.0205992563013
-13720,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.08134005724688
-13730,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.14203594289015
-13740,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.1866727988143
-13750,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.23055752250096
-13760,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.25897243768028
-13770,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.28659420221481
-13780,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.29866941837867
-13790,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.2937991552378
-13800,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.28939684351636
-13810,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.30094161064926
-13820,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.32916535158722
-13830,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.34107583357857
-13840,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.35282273849137
-13850,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.3968625124134
-13860,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.42524538418613
-13870,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.46977219622605
-13880,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.4979268184495
-13890,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.54226412676587
-13900,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.58651611044937
-13910,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.63136360821827
-13920,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.69249331842207
-13930,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.75289539989458
-13940,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.79752827215512
-13950,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.8585020959023
-13960,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.91943043017662
-13970,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,131.9809991472963
-13980,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.02535108139534
-13990,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.08681035948345
-14000,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.1310108375098
-14010,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.19235978512594
-14020,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.23709804709114
-14030,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.28175093764912
-14040,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.32631818458452
-14050,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.37149225857513
-14060,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.39993585353952
-14070,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.42825436809943
-14080,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.43976117002973
-14090,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.46850439596417
-14100,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.4796995139136
-14110,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.49212323318616
-14120,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.50368429786857
-14130,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.51577871570396
-14140,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.54381579317308
-14150,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.5885547780016
-14160,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.6170613489519
-14170,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.66160874720373
-14180,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.70677341328772
-14190,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.7518530527181
-14200,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.77991711812467
-14210,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.80856090908492
-14220,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.83707950589735
-14230,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.86547256352267
-14240,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.89373973626982
-14250,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.92188067779477
-14260,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.93426257097113
-14270,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.96213108665904
-14280,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.97420196874265
-14290,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.9697048153091
-14300,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.96500195462758
-14310,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.94365070950752
-14320,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.93923080037092
-14330,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.93460541574203
-14340,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.94627602827322
-14350,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.95778013091447
-14360,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.9698365180911
-14370,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.9817272953178
-14380,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,132.99345204401786
-14390,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,133.00573217426174
-14400,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,133.0337466527824
-14410,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,133.0623576607565
-14420,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,133.10750545904745
-14430,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,133.16925020685315
-14440,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,133.23094941221194
-14450,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,133.30932588867094
-14460,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,133.37095364833155
-14470,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,133.4492988089153
-14480,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,133.527638227782
-14490,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,133.60597177624857
-14500,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,133.68429932532877
-14510,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,133.76262074573268
-14520,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,133.82480395630873
-14530,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,133.8869417260709
-14540,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,133.94903385391035
-14550,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.01034420186798
-14560,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.05613335129593
-14570,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.10109929072217
-14580,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.14671629132192
-14590,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.19224725129445
-14600,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.2206626688391
-14610,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.28304994832675
-14620,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.32832113352012
-14630,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.3735051743516
-14640,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.43571361961173
-14650,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.481488144663
-14660,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.52717652018305
-14670,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.57277847055468
-14680,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.61829371961977
-14690,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.68018912359886
-14700,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.7262994834807
-14710,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.77157382950685
-14720,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.8340386181741
-14730,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.91300417537667
-14740,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,134.97539631454575
-14750,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,135.07166996693323
-14760,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,135.16797892869127
-14770,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,135.24694009308672
-14780,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,135.34329846601244
-14790,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,135.4396919555639
-14800,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,135.51943278856567
-14810,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,135.599168227623
-14820,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,135.66217000333288
-14830,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,135.74187401658077
-14840,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,135.804041349045
-14850,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,135.8669234368608
-14860,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,135.9473321214625
-14870,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,136.02697141999565
-14880,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,136.08975433957167
-14890,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,136.17012717950118
-14900,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,136.2497274389198
-14910,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,136.3300895873804
-14920,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,136.3927453098023
-14930,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,136.47307574903218
-14940,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,136.55340082533365
-14950,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,136.63372040803196
-14960,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,136.6970205141467
-14970,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,136.7602736768108
-14980,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,136.82347968964132
-14990,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,136.8695626376583
-15000,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,136.8984603076441
-15010,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,136.92800545500086
-15020,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,136.9402837669396
-15030,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,136.96954972241778
-15040,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,136.98150659261674
-15050,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.02847374881867
-15060,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.0573502287297
-15070,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.0696378099633
-15080,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.09901696391563
-15090,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.12826641903857
-15100,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.15738581831053
-15110,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.18716232175825
-15120,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.21602148878668
-15130,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.24553895132257
-15140,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.25753845667765
-15150,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.28756669575017
-15160,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.2992437382222
-15170,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.32899275975385
-15180,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.3578184268931
-15190,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.40480172056823
-15200,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.45090137138524
-15210,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.4977084117621
-15220,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.5444273845978
-15230,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.59105800811918
-15240,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.61999999999998
-15250,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.66643177409287
-15260,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.71357626227677
-15270,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.7598302755397
-15280,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.80679837799377
-15290,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.87058027131698
-15300,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,137.93431466883658
-15310,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,138.01494422461508
-15320,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,138.11333803291006
-15330,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,138.21176782986407
-15340,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,138.3102335584425
-15350,3.075069216650473,5.149660353774105,6.011911064042099,4.307788385646632,4.260237180575218,0,138.40873516142025
